Patroling Sections:
[-290.705420514, 214.813821,0] -> [-290.705420514, -185.186179,0] -> 
[-377.307960892, 264.813821,0] -> [-377.307960892, -235.186179,0] -> 
[-463.910501271, 314.813821,0] -> [-463.910501271, -285.186179,0] -> 
[-550.513041649, 364.813821,0] -> [-550.513041649, -335.186179,0] -> 
[-637.115582028, 414.813821,0] -> [-637.115582028, -385.186179,0] -> 
[-723.718122406, 464.813821,0] -> [-723.718122406, -435.186179,0] -> 
[-810.320662784, 514.813821,0] -> [-810.320662784, -485.186179,0] -> 
[-810.320662784, -485.186179,0] -> [-810.320662784, 514.813821,0] -> 
[-723.718122406, -435.186179,0] -> [-723.718122406, 464.813821,0] -> 
[-637.115582028, -385.186179,0] -> [-637.115582028, 414.813821,0] -> 
[-550.513041649, -335.186179,0] -> [-550.513041649, 364.813821,0] -> 
[-463.910501271, -285.186179,0] -> [-463.910501271, 314.813821,0] -> 
[-377.307960892, -235.186179,0] -> [-377.307960892, 264.813821,0] -> 
[-290.705420514, -185.186179,0] -> [-290.705420514, 214.813821,0] -> 
 End 

0: -290.705420514, -185.186179, 0 {90, 0} -> -290.705420514, 214.813821, 0
582: -544.788163271721, 219.950017216843, 0.000000000000 {269.409154466358, 269.409154466358} -> -550.513041649108, -335.186178999999, 0.000000000000
583: -544.965839327468, 202.720933340467, 0.000000000000 {269.409154466358, 269.409154466358} -> -550.513041649108, -335.186178999999, 0.000000000000
584: -545.143515383215, 185.491849464090, 0.000000000000 {269.409154466358, 269.409154466358} -> -550.513041649108, -335.186178999999, 0.000000000000
585: -545.321191438961, 168.262765587714, 0.000000000000 {269.409154466358, 269.409154466358} -> -550.513041649108, -335.186178999999, 0.000000000000
586: -545.498867494708, 151.033681711338, 0.000000000000 {269.409154466358, 269.409154466358} -> -550.513041649108, -335.186178999999, 0.000000000000
587: -545.676543550455, 133.804597834961, 0.000000000000 {269.409154466358, 269.409154466358} -> -550.513041649108, -335.186178999999, 0.000000000000
588: -545.854219606201, 116.575513958585, 0.000000000000 {269.409154466358, 269.409154466358} -> -550.513041649108, -335.186178999999, 0.000000000000
589: -546.031895661948, 99.346430082208, 0.000000000000 {269.409154466358, 269.409154466358} -> -550.513041649108, -335.186178999999, 0.000000000000
590: -546.209571717695, 82.117346205832, 0.000000000000 {269.409154466358, 269.409154466358} -> -550.513041649108, -335.186178999999, 0.000000000000
591: -546.387247773441, 64.888262329455, 0.000000000000 {269.409154466358, 269.409154466358} -> -550.513041649108, -335.186178999999, 0.000000000000
592: -546.564923829188, 47.659178453079, 0.000000000000 {269.409154466358, 269.409154466358} -> -550.513041649108, -335.186178999999, 0.000000000000
593: -546.742599884935, 30.430094576703, 0.000000000000 {269.409154466358, 269.409154466358} -> -550.513041649108, -335.186178999999, 0.000000000000
594: -546.920275940682, 13.201010700326, 0.000000000000 {269.409154466358, 269.409154466358} -> -550.513041649108, -335.186178999999, 0.000000000000
595: -547.097951996428, -4.028073176050, 0.000000000000 {269.409154466358, 269.409154466358} -> -550.513041649108, -335.186178999999, 0.000000000000
596: -547.275628052175, -21.257157052427, 0.000000000000 {269.409154466358, 269.409154466358} -> -550.513041649108, -335.186178999999, 0.000000000000
597: -547.453304107922, -38.486240928803, 0.000000000000 {269.409154466358, 269.409154466358} -> -550.513041649108, -335.186178999999, 0.000000000000
598: -547.630980163669, -55.715324805180, 0.000000000000 {269.409154466358, 269.409154466358} -> -550.513041649108, -335.186178999999, 0.000000000000
599: -547.808656219415, -72.944408681556, 0.000000000000 {269.409154466358, 269.409154466358} -> -550.513041649108, -335.186178999999, 0.000000000000
600: -547.986332275162, -90.173492557932, 0.000000000000 {269.409154466358, 269.409154466358} -> -550.513041649108, -335.186178999999, 0.000000000000
601: -548.164008330909, -107.402576434309, 0.000000000000 {269.409154466358, 269.409154466358} -> -550.513041649108, -335.186178999999, 0.000000000000
602: -548.341684386656, -124.631660310685, 0.000000000000 {269.409154466358, 269.409154466358} -> -550.513041649108, -335.186178999999, 0.000000000000
603: -548.519360442402, -141.860744187062, 0.000000000000 {269.409154466358, 269.409154466358} -> -550.513041649108, -335.186178999999, 0.000000000000
604: -548.697036498149, -159.089828063438, 0.000000000000 {269.409154466358, 269.409154466358} -> -550.513041649108, -335.186178999999, 0.000000000000
605: -548.874712553896, -176.318911939814, 0.000000000000 {269.409154466358, 269.409154466358} -> -550.513041649108, -335.186178999999, 0.000000000000
606: -549.052388609642, -193.547995816191, 0.000000000000 {269.409154466358, 269.409154466358} -> -550.513041649108, -335.186178999999, 0.000000000000
607: -549.230064665389, -210.777079692567, 0.000000000000 {269.409154466358, 269.409154466358} -> -550.513041649108, -335.186178999999, 0.000000000000
608: -549.407740721136, -228.006163568944, 0.000000000000 {269.409154466358, 269.409154466358} -> -550.513041649108, -335.186178999999, 0.000000000000
609: -549.585416776883, -245.235247445320, 0.000000000000 {269.409154466358, 269.409154466358} -> -550.513041649108, -335.186178999999, 0.000000000000
610: -549.763092832629, -262.464331321697, 0.000000000000 {269.409154466358, 269.409154466358} -> -550.513041649108, -335.186178999999, 0.000000000000
611: -549.940768888376, -279.693415198073, 0.000000000000 {269.409154466358, 269.409154466358} -> -550.513041649108, -335.186178999999, 0.000000000000
612: -549.940768888376, -279.693415198073, 0.000000000000 {269.409154466359, 269.409154466359} -> -550.513041649108, -335.186178999999, 0.000000000000
613: -549.970828418411, -282.608260206758, 0.000000000000 {269.409154466359, 269.409154466359} -> -550.513041649108, -335.186178999999, 0.000000000000
614: -550.061007008516, -291.352795232812, 0.000000000000 {269.409154466358, 269.409154466358} -> -550.513041649108, -335.186178999999, 0.000000000000
615: -550.061007008516, -291.352795232812, 0.000000000000 {232.283605466358, 97.027831784420} -> -637.115582027553, 414.813820999996, 0.000000000000
616: -550.061007008516, -291.352795232812, 0.000000000000 {269.409154466358, 97.027831784420} -> -637.115582027553, 414.813820999996, 0.000000000000
617: -550.061007008516, -291.352795232812, 0.000000000000 {306.534703466358, 97.027831784420} -> -637.115582027553, 414.813820999996, 0.000000000000
618: -550.061007008516, -291.352795232812, 0.000000000000 {343.660252466358, 97.027831784420} -> -637.115582027553, 414.813820999996, 0.000000000000
619: -550.061007008516, -291.352795232812, 0.000000000000 {20.785801466358, 97.027831784420} -> -637.115582027553, 414.813820999996, 0.000000000000
620: -550.061007008516, -291.352795232812, 0.000000000000 {57.911350466358, 97.027831784420} -> -637.115582027553, 414.813820999996, 0.000000000000
621: -550.417661527619, -288.459696106615, 0.000000000000 {97.027831784420, 97.027831784420} -> -637.115582027553, 414.813820999996, 0.000000000000
622: -551.487625084928, -279.780398728023, 0.000000000000 {97.027831784420, 97.027831784420} -> -637.115582027553, 414.813820999996, 0.000000000000
623: -553.595740818768, -262.679850548133, 0.000000000000 {97.027831784420, 97.027831784420} -> -637.115582027553, 414.813820999996, 0.000000000000
624: -555.703856552608, -245.579302368243, 0.000000000000 {97.027831784420, 97.027831784420} -> -637.115582027553, 414.813820999996, 0.000000000000
625: -557.811972286448, -228.478754188353, 0.000000000000 {97.027831784419, 97.027831784419} -> -637.115582027553, 414.813820999996, 0.000000000000
626: -559.920088020288, -211.378206008463, 0.000000000000 {97.027831784419, 97.027831784419} -> -637.115582027553, 414.813820999996, 0.000000000000
627: -562.028203754128, -194.277657828573, 0.000000000000 {97.027831784419, 97.027831784419} -> -637.115582027553, 414.813820999996, 0.000000000000
628: -564.136319487967, -177.177109648683, 0.000000000000 {97.027831784419, 97.027831784419} -> -637.115582027553, 414.813820999996, 0.000000000000
629: -566.244435221807, -160.076561468793, 0.000000000000 {97.027831784419, 97.027831784419} -> -637.115582027553, 414.813820999996, 0.000000000000
630: -568.352550955647, -142.976013288903, 0.000000000000 {97.027831784419, 97.027831784419} -> -637.115582027553, 414.813820999996, 0.000000000000
631: -570.460666689487, -125.875465109013, 0.000000000000 {97.027831784419, 97.027831784419} -> -637.115582027553, 414.813820999996, 0.000000000000
632: -572.568782423327, -108.774916929123, 0.000000000000 {97.027831784419, 97.027831784419} -> -637.115582027553, 414.813820999996, 0.000000000000
633: -574.676898157167, -91.674368749234, 0.000000000000 {97.027831784419, 97.027831784419} -> -637.115582027553, 414.813820999996, 0.000000000000
634: -576.785013891007, -74.573820569344, 0.000000000000 {97.027831784419, 97.027831784419} -> -637.115582027553, 414.813820999996, 0.000000000000
635: -578.893129624847, -57.473272389454, 0.000000000000 {97.027831784419, 97.027831784419} -> -637.115582027553, 414.813820999996, 0.000000000000
636: -581.001245358687, -40.372724209564, 0.000000000000 {97.027831784419, 97.027831784419} -> -637.115582027553, 414.813820999996, 0.000000000000
637: -583.109361092527, -23.272176029674, 0.000000000000 {97.027831784419, 97.027831784419} -> -637.115582027553, 414.813820999996, 0.000000000000
638: -585.217476826367, -6.171627849784, 0.000000000000 {97.027831784419, 97.027831784419} -> -637.115582027553, 414.813820999996, 0.000000000000
639: -587.325592560207, 10.928920330106, 0.000000000000 {97.027831784419, 97.027831784419} -> -637.115582027553, 414.813820999996, 0.000000000000
640: -589.433708294046, 28.029468509996, 0.000000000000 {97.027831784419, 97.027831784419} -> -637.115582027553, 414.813820999996, 0.000000000000
641: -591.541824027886, 45.130016689886, 0.000000000000 {97.027831784419, 97.027831784419} -> -637.115582027553, 414.813820999996, 0.000000000000
642: -593.649939761726, 62.230564869776, 0.000000000000 {97.027831784419, 97.027831784419} -> -637.115582027553, 414.813820999996, 0.000000000000
643: -595.758055495566, 79.331113049666, 0.000000000000 {97.027831784419, 97.027831784419} -> -637.115582027553, 414.813820999996, 0.000000000000
644: -597.866171229406, 96.431661229556, 0.000000000000 {97.027831784419, 97.027831784419} -> -637.115582027553, 414.813820999996, 0.000000000000
645: -599.974286963246, 113.532209409446, 0.000000000000 {97.027831784419, 97.027831784419} -> -637.115582027553, 414.813820999996, 0.000000000000
646: -602.082402697086, 130.632757589335, 0.000000000000 {97.027831784419, 97.027831784419} -> -637.115582027553, 414.813820999996, 0.000000000000
647: -604.190518430926, 147.733305769225, 0.000000000000 {97.027831784419, 97.027831784419} -> -637.115582027553, 414.813820999996, 0.000000000000
648: -606.298634164766, 164.833853949115, 0.000000000000 {97.027831784419, 97.027831784419} -> -637.115582027553, 414.813820999996, 0.000000000000
649: -608.406749898606, 181.934402129005, 0.000000000000 {97.027831784419, 97.027831784419} -> -637.115582027553, 414.813820999996, 0.000000000000
650: -610.514865632446, 199.034950308895, 0.000000000000 {97.027831784419, 97.027831784419} -> -637.115582027553, 414.813820999996, 0.000000000000
651: -612.622981366286, 216.135498488785, 0.000000000000 {97.027831784419, 97.027831784419} -> -637.115582027553, 414.813820999996, 0.000000000000
652: -614.731097100126, 233.236046668675, 0.000000000000 {97.027831784419, 97.027831784419} -> -637.115582027553, 414.813820999996, 0.000000000000
653: -616.839212833966, 250.336594848565, 0.000000000000 {97.027831784419, 97.027831784419} -> -637.115582027553, 414.813820999996, 0.000000000000
654: -618.947328567805, 267.437143028455, 0.000000000000 {97.027831784419, 97.027831784419} -> -637.115582027553, 414.813820999996, 0.000000000000
655: -621.055444301645, 284.537691208345, 0.000000000000 {97.027831784419, 97.027831784419} -> -637.115582027553, 414.813820999996, 0.000000000000
656: -623.163560035485, 301.638239388235, 0.000000000000 {97.027831784419, 97.027831784419} -> -637.115582027553, 414.813820999996, 0.000000000000
657: -625.271675769325, 318.738787568125, 0.000000000000 {97.027831784419, 97.027831784419} -> -637.115582027553, 414.813820999996, 0.000000000000
658: -627.379791503165, 335.839335748015, 0.000000000000 {97.027831784419, 97.027831784419} -> -637.115582027553, 414.813820999996, 0.000000000000
659: -629.487907237005, 352.939883927905, 0.000000000000 {97.027831784419, 97.027831784419} -> -637.115582027553, 414.813820999996, 0.000000000000
660: -631.596022970845, 370.040432107794, 0.000000000000 {97.027831784419, 97.027831784419} -> -637.115582027553, 414.813820999996, 0.000000000000
661: -631.596022970845, 370.040432107794, 0.000000000000 {134.153380784419, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
662: -631.596022970845, 370.040432107794, 0.000000000000 {171.278929784419, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
663: -631.596022970845, 370.040432107794, 0.000000000000 {208.404478784419, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
664: -631.596022970845, 370.040432107794, 0.000000000000 {245.530027784419, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
665: -631.617326622926, 367.125509955419, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
666: -631.681237579171, 358.380743498293, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
667: -631.807159337444, 341.151203640514, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
668: -631.933081095716, 323.921663782736, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
669: -632.059002853989, 306.692123924957, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
670: -632.184924612261, 289.462584067178, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
671: -632.310846370534, 272.233044209399, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
672: -632.436768128806, 255.003504351620, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
673: -632.562689887079, 237.773964493841, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
674: -632.688611645351, 220.544424636062, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
675: -632.814533403624, 203.314884778283, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
676: -632.940455161896, 186.085344920504, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
677: -633.066376920169, 168.855805062725, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
678: -633.192298678441, 151.626265204946, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
679: -633.318220436714, 134.396725347167, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
680: -633.444142194986, 117.167185489388, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
681: -633.570063953259, 99.937645631609, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
682: -633.695985711531, 82.708105773830, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
683: -633.821907469804, 65.478565916051, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
684: -633.947829228076, 48.249026058272, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
685: -634.073750986349, 31.019486200493, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
686: -634.199672744621, 13.789946342715, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
687: -634.325594502894, -3.439593515064, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
688: -634.451516261166, -20.669133372843, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
689: -634.577438019439, -37.898673230622, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
690: -634.703359777711, -55.128213088401, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
691: -634.829281535984, -72.357752946180, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
692: -634.955203294256, -89.587292803959, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
693: -635.081125052529, -106.816832661738, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
694: -635.207046810802, -124.046372519517, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
695: -635.332968569074, -141.275912377296, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
696: -635.458890327347, -158.505452235075, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
697: -635.584812085619, -175.734992092854, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
698: -635.710733843892, -192.964531950633, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
699: -635.836655602164, -210.194071808412, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
700: -635.962577360437, -227.423611666191, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
701: -636.088499118709, -244.653151523970, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
702: -636.214420876982, -261.882691381749, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
703: -636.340342635254, -279.112231239528, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
704: -636.466264393527, -296.341771097307, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
705: -636.592186151800, -313.571310955085, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
706: -636.718107910072, -330.800850812864, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
707: -636.718107910072, -330.800850812864, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
708: -636.739411562154, -333.715772965240, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
709: -636.803322518398, -342.460539422365, 0.000000000000 {269.581262360749, 269.581262360749} -> -637.115582027552, -385.186178999999, 0.000000000000
710: -636.803322518398, -342.460539422365, 0.000000000000 {232.455713360749, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
711: -636.803322518398, -342.460539422365, 0.000000000000 {269.581262360749, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
712: -636.803322518398, -342.460539422365, 0.000000000000 {306.706811360749, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
713: -636.803322518398, -342.460539422365, 0.000000000000 {343.832360360749, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
714: -636.803322518398, -342.460539422365, 0.000000000000 {20.957909360749, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
715: -636.803322518398, -342.460539422365, 0.000000000000 {58.083458360749, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
716: -637.115361259532, -339.562288773434, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
717: -638.051477482934, -330.867536826640, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
718: -639.895878000855, -313.736538994362, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
719: -641.740278518776, -296.605541162085, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
720: -643.584679036697, -279.474543329808, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
721: -645.429079554618, -262.343545497530, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
722: -647.273480072539, -245.212547665253, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
723: -649.117880590460, -228.081549832975, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
724: -650.962281108381, -210.950552000698, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
725: -652.806681626302, -193.819554168421, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
726: -654.651082144223, -176.688556336143, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
727: -656.495482662143, -159.557558503866, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
728: -658.339883180064, -142.426560671588, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
729: -660.184283697985, -125.295562839311, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
730: -662.028684215906, -108.164565007034, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
731: -663.873084733827, -91.033567174756, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
732: -665.717485251748, -73.902569342479, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
733: -667.561885769669, -56.771571510201, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
734: -669.406286287590, -39.640573677924, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
735: -671.250686805511, -22.509575845647, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
736: -673.095087323432, -5.378578013369, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
737: -674.939487841353, 11.752419818908, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
738: -676.783888359274, 28.883417651186, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
739: -678.628288877194, 46.014415483463, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
740: -680.472689395115, 63.145413315740, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
741: -682.317089913036, 80.276411148018, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
742: -684.161490430957, 97.407408980295, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
743: -686.005890948878, 114.538406812573, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
744: -687.850291466799, 131.669404644850, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
745: -689.694691984720, 148.800402477127, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
746: -691.539092502641, 165.931400309405, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
747: -693.383493020562, 183.062398141682, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
748: -695.227893538483, 200.193395973959, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
749: -697.072294056404, 217.324393806237, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
750: -698.916694574325, 234.455391638514, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
751: -700.761095092245, 251.586389470792, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
752: -702.605495610166, 268.717387303069, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
753: -704.449896128087, 285.848385135346, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
754: -706.294296646008, 302.979382967624, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
755: -708.138697163929, 320.110380799901, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
756: -709.983097681850, 337.241378632179, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
757: -711.827498199771, 354.372376464456, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
758: -713.671898717692, 371.503374296733, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
759: -715.516299235613, 388.634372129011, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
760: -717.360699753534, 405.765369961288, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
761: -719.205100271455, 422.896367793566, 0.000000000000 {96.145051325042, 96.145051325042} -> -723.718122405997, 464.813820999996, 0.000000000000
762: -719.205100271455, 422.896367793566, 0.000000000000 {133.270600325042, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
763: -719.205100271455, 422.896367793566, 0.000000000000 {170.396149325042, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
764: -719.205100271455, 422.896367793566, 0.000000000000 {207.521698325042, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
765: -719.205100271455, 422.896367793566, 0.000000000000 {244.647247325042, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
766: -719.220431287829, 419.981408109464, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
767: -719.266424336953, 411.236529057160, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
768: -719.357043003208, 394.006767356622, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
769: -719.447661669464, 376.777005656084, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
770: -719.538280335719, 359.547243955546, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
771: -719.628899001974, 342.317482255008, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
772: -719.719517668230, 325.087720554470, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
773: -719.810136334485, 307.857958853932, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
774: -719.900755000740, 290.628197153394, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
775: -719.991373666996, 273.398435452856, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
776: -720.081992333251, 256.168673752318, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
777: -720.172610999506, 238.938912051780, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
778: -720.263229665761, 221.709150351242, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
